parcelid,propertyid,totalacres,totalbuild,totallandv,totalvalue
06079811141040000,640804,0.25700000000,154937,115563,270500
06079812405280000,638523,0.15500000000,122757,95843,218600
06079812405010000,640406,0.15200000000,167161,94939,262100
06006227319130000,632377,0.21700000000,218953,54747,273700
06006227319120000,632376,0.21700000000,229253,54747,284000
06042833203030000,627440,0.84000000000,0,341241,341241
06042833201140000,627540,2.47000000000,0,384631,384631
06042831301440000,627431,30.93200000000,486147,1788,487935
06042833102160000,627558,0.35000000000,75500,100000,175500
06090301318040000,600567,0.22100000000,97124,77876,175000
06079714125050000,0,0.00000000000,0,0,0
06079813160260000,638743,0.16300000000,186807,98445,285252
06090022101010000,598711,600.00000000000,0,28739,28739
06090301260060000,600040,0.17500000000,111519,67981,179500
06090301260070000,600573,0.17500000000,149619,67981,217600
06090314205110000,600954,4.84800000000,250208,156392,406600
06090413106200000,606042,1.78200000000,561485,126306,687791
06090122101010000,598779,638.93000000000,33156,56694,89850
06090416402230000,605246,0.54500000000,171069,98931,270000
06090313401400000,601682,1.31300000000,153235,98065,251300
06079801308060000,638079,0.62000000000,356000,602490,958490
06080006401180000,644911,10.00000000000,177130,308170,485300
06079802327070000,616216,0.17900000000,198378,91722,290100
06090301201205002,602256,0.05900000000,96927,44873,141800
06090301206160000,600442,0.48200000000,99700,134400,234100
06090301203030000,601669,0.25900000000,199154,86146,285300
06090301201235001,599684,0.10600000000,133435,55965,189400
06090301206070000,599492,0.37900000000,143328,112035,255363
06079907415065014,621177,0.03700000000,111963,65737,177700
06079812315090000,643541,0.17600000000,211634,102566,314200
06079907415075015,621175,0.03700000000,91563,65737,157300
06079918453540100,621462,0.04000000000,0,12211,12211
06079918453560100,621461,0.07000000000,0,58473,58473
06006234101140000,631967,0.23400000000,273100,100810,373910
06006234101100000,631908,0.34400000000,52100,137050,189150
06100911223010000,646692,19.72000000000,0,801,801
,0,0.00000000000,0,0,0
06100910134107000,632125,0.32100000000,0,114660,114660
06100911227170000,646581,0.29000000000,0,90910,90910
06090429275110000,607855,0.46000000000,0,181949,181949
06090429274110000,607868,0.50000000000,657534,182466,840000
06090312159060000,599816,0.24100000000,134785,82215,217000
06090435217030000,607514,0.21500000000,260433,102867,363300
06079918309040000,641501,0.24200000000,257908,110992,368900
06079918325017000,615376,0.27100000000,0,107873,107873
06079918442020000,638825,0.45400000000,351784,175716,527500
06079917312060000,641344,0.20700000000,204310,100190,304500
06090420422110000,606226,0.50300000000,163417,85683,249100
06090421313160000,605612,0.47200000000,206485,97315,303800
06090420422290000,606234,0.50300000000,168817,85683,254500
06100804201120000,646948,165.00000000000,349691,15796,365487
06101001105010000,595792,20.35100000000,185248,94018,279266
06101001105320000,595784,10.00900000000,139451,241549,381000
06079919108060000,1498594,1.15900000000,395007,112519,507526
,0,0.00000000000,0,0,0
06101206201050000,598336,85.39800000000,0,3659,3659
06101004101010000,636368,5.00000000000,244900,158900,403800
06101101201300000,598125,20.00000000000,0,1156,1156
06079610201400000,1423081,9.99900000000,0,4114,4114
06079611202010000,1423083,6.35900000000,0,970,970
06079801308120000,639769,0.24800000000,0,107900,107900
06090520491410000,637254,4.45100000000,564929,185371,750300
06090420309030000,607035,0.49400000000,275171,85629,360800
06090321406450000,602793,1.89400000000,0,1273,1273
06090424324060000,606102,0.82600000000,509302,167583,676885
06090423404115004,636924,0.17100000000,432050,81750,513800
06090420325410000,606397,0.69600000000,307145,86855,394000
06090424324220000,606086,1.03000000000,0,174762,174762
06079812306010900,643889,0.19400000000,181481,108119,289600
06079616124110000,609732,20.02300000000,127562,93999,221561
06069702406080000,624024,1.72000000000,677,104144,104821
06079918212100000,643084,0.27500000000,252300,133800,386100
06079824106010000,612601,0.42800000000,155199,167801,323000
06069715201200000,1454496,20.15000000000,0,1164,1164
06090301203770000,599724,0.20200000000,132234,73766,206000
06090404201100000,607788,20.16700000000,0,1165,1165
06090303216850000,602591,4.07900000000,0,143751,143751
06090301203410000,603932,0.74400000000,0,191103,191103
06101309170010000,598557,20.00000000000,0,7138,7138
06101309160010000,598544,20.00000000000,0,7097,7097
06101309150010000,598603,20.00000000000,0,7505,7505
06090303313010000,601145,0.19700000000,361949,79651,441600
06090303430170000,603644,0.12000000000,140720,78380,219100
06090303430150000,603643,0.12000000000,152620,78380,231000
06101135215200000,597951,5.00900000000,248881,197719,446600
06101033403090000,596525,1.33500000000,35964,98428,134392
06042735405060000,626865,0.49600000000,0,244514,244514
06079812416060000,637996,0.15400000000,219074,95626,314700
06079812416080000,642046,0.17400000000,221701,101699,323400
06079813304010000,1527160,9.82000000000,0,0,0
06079812413200000,639933,0.15000000000,273200,94433,367633
06090421318130000,605710,0.47500000000,154218,97382,251600
06090424324320000,606071,1.39500000000,549099,187606,736705
06090424324300000,606073,1.11100000000,716670,177612,894282
06090422302010000,636884,2.41800000000,328620,140380,469000
06079816401020000,612163,1.38000000000,208591,117409,326000
06079918412050000,612657,0.34300000000,357965,141696,499661
06079816401110000,612158,1.38000000000,164791,117409,282200
06079914301850000,620755,1.25000000000,0,114533,114533
06079916305180000,644655,1.00400000000,390911,109089,500000
06079914310040000,620828,0.50000000000,145365,97935,243300
06069711204150000,624027,0.18900000000,66900,24955,91855
06069711204130000,623705,0.40200000000,6135,41790,47925
06069711203100000,623918,0.32100000000,0,35420,35420
06069711203080000,624025,0.44000000000,95880,44793,140673
06069807302030000,624551,8.51000000000,244310,240182,484492
,0,0.00000000000,0,0,0
06069812401010000,645127,235.77000000000,0,92696,92696
06069711401150000,623677,1.15800000000,0,85767,85767
06080034301650000,623264,20.01000000000,212963,95799,308762
06079835201400000,616061,25.00000000000,0,1445,1445
06079802409220000,614604,0.18800000000,164918,94582,259500
06090532401140000,637419,1.00000000000,207200,109000,316200
06090532302150000,608539,1.00000000000,269200,109000,378200
06090532302160000,637354,1.00000000000,162000,109000,271000
06090532302170000,637353,1.00000000000,206700,109000,315700
06090421101570000,605113,0.46700000000,188295,97205,285500
06090416405100000,605088,0.48100000000,286885,97515,384400
06090416402370000,605297,0.48100000000,205385,97515,302900
06079812433010000,640351,0.16100000000,255478,97650,353128
06079907321220000,642233,0.16100000000,179250,97650,276900
06079812419190000,640307,0.14500000000,143211,92589,235800
06090430401540000,608457,1.03000000000,0,231748,231748
06090426478050000,605916,3.11200000000,254400,444214,698614
06090525301510000,608723,11.22100000000,0,335191,335191
06090423105100000,636880,2.23000000000,77800,136220,214020
06079916113010000,644606,1.07200000000,434207,110593,544800
06079810402150000,614616,0.79100000000,2099954,657246,2757200
06079811408220000,639205,0.99700000000,752700,466159,1218859
06079810410047000,613101,0.00000000000,981690,283623,1265313
06079812302100000,638745,1.96900000000,1988217,927983,2916200
06079812404160000,638280,0.14900000000,0,93963,93963
06079811408220007,613932,0.51900000000,0,88444,88444
06079812302286500,594944,0.97400000000,0,2121,2121
06079811408260000,640451,1.10600000000,1018200,484751,1502951
06079711301030000,610335,0.52000000000,0,114978,114978
06079812404140000,639014,0.14300000000,354472,92228,446700
06079824422130000,616668,0.25200000000,318509,114291,432800
06110823401700000,594043,20.14000000000,0,1164,1164
06110824301600000,594250,20.19000000000,0,1167,1167
06079811402120000,640395,0.61600000000,233100,417961,651061
06079907301080000,641966,0.19300000000,204028,107772,311800
06079812402090000,640447,0.31400000000,209619,349802,559421
06079812408080000,639362,0.29100000000,226963,138637,365600
06079907301250000,642154,0.21100000000,206589,113411,320000
06101131404090000,1435390,0.20400000000,164533,74267,238800
06101131405030000,1435419,0.19500000000,139132,72368,211500
06101131405130000,1435424,0.27400000000,151900,89500,241400
06090336372010000,602149,8.34600000000,2408918,786682,3195600
06090535301060000,637206,0.97000000000,258558,108336,366894
06090531411535003,608829,0.08000000000,221847,57753,279600
06079916220170000,644847,0.46600000000,178723,83577,262300
06090425401150000,607447,20.36900000000,317087,110119,427206
,0,0.00000000000,0,0,0
06079928401240007,1493579,9.55000000000,2876,298212,301088
06100731401010000,595093,137.00000000000,3994,51491,55485
06101035454175001,596783,0.09400000000,116872,53028,169900
06101035466130000,597255,0.17300000000,190421,67479,257900
06090305202050000,601410,5.69700000000,274799,170401,445200
06090305201090000,603263,5.00600000000,0,158999,158999
06079918246060000,643651,0.16100000000,266050,97650,363700
06110535481010000,593446,4.22700000000,0,88889,88889
06079907340150000,643583,0.28400000000,443300,136576,579876
06079812446170000,640327,0.15000000000,214689,94411,309100
06079810139050000,615798,0.17700000000,194491,91109,285600
06079931201010000,1436158,33.29700000000,29210,6153,35363
06121134101050000,592327,2.21200000000,0,56560,56560
06090312301590000,603868,0.18400000000,0,21641,21641
06090312301510000,603859,3.65700000000,0,528107,528107
,0,0.00000000000,0,0,0
06090416409130000,605510,1.04100000000,220393,109907,330300
06090316301130000,603094,12.72800000000,729464,286412,1015876
06090414460220000,605368,1.11200000000,465163,112237,577400
06079803434335002,1424318,0.14600000000,230626,74974,305600
06079803435010000,618307,0.12000000000,0,73818,73818
06079803435030000,618308,0.07400000000,0,59770,59770
06079918230340000,643160,0.18400000000,169020,104880,273900
06079918232010000,642964,0.23700000000,188771,109429,298200
06079918229050000,641954,0.15500000000,202057,95843,297900
06079918229220000,642938,0.15500000000,351157,95843,447000
06079916105040000,644509,5.89000000000,640032,217216,857248
06079813132260000,638186,0.32800000000,129400,150429,279829
06079813132010000,637984,0.32800000000,538500,352265,890765
06079918228040000,643302,0.16100000000,216050,97650,313700
06079813133210000,639143,0.28900000000,380062,138138,518200
06079817101140000,612098,10.00000000000,14100,308170,322270
06090007412010000,598736,30.00000000000,33530,47376,80906
06042831201010000,627717,16.37000000000,0,754649,754649
06042736405040000,626126,128.26400000000,1756200,1681772,3437972
06069906401010000,1428687,1.69500000000,0,124380,124380
06079712330070000,610787,1.02100000000,282800,165841,448641
06079811206200000,613688,1.05100000000,123121,213405,336526
06079810205037000,636180,0.16100000000,0,78960,78960
06079811209055002,616400,0.11000000000,151949,65551,217500
06079811135095002,638626,0.10100000000,144123,63177,207300
06079811134040000,639277,0.20100000000,212087,98613,310700
06079823205120000,619591,0.23100000000,0,107807,107807
06079920310030000,644140,2.15000000000,0,233800,233800
06004027401010000,632799,115.10000000000,0,917,917
06004026101010000,632798,639.90000000000,0,5099,5099
06079916337020000,621028,1.02100000000,207935,109465,317400
06079930105040000,644415,1.23000000000,260540,205160,465700
06080026201110000,623351,10.53600000000,190407,95251,285658
06079825118330000,615022,0.29800000000,309245,128255,437500
06080027101500000,623257,16.14600000000,573331,222835,796166
06079824411110000,612005,0.24300000000,363125,111575,474700
06079724303150000,611011,0.27700000000,157829,111171,269000
06079823209130000,619631,0.11500000000,177008,72392,249400
06079919316090000,616274,0.31700000000,446264,130536,576800
06033802101030000,628389,0.45000000000,0,330859,330859
06090313403160000,602606,1.50000000000,0,60000,60000
06090617301040000,637685,19.57000000000,384584,519954,904538
06090413405060000,605457,2.68900000000,500122,146378,646500
06090413406070000,605432,1.83900000000,404333,127567,531900
06079812456230000,641690,0.13400000000,223681,89119,312800
06079811354070000,614524,0.17600000000,145756,90944,236700
06079812456240000,639426,0.06300000000,180705,66995,247700
06079711204230000,611441,0.58000000000,0,200346,200346
06079916240120000,620987,1.14300000000,424135,112165,536300
06079713254010000,610356,0.55700000000,176004,99196,275200
06079818202010900,612310,1.22200000000,467700,259127,726827
06079920345240000,621064,1.48300000000,424364,213036,637400
06101319402020000,598502,1.25000000000,438000,114533,552533
06101319401020000,636475,10.00000000000,0,308170,308170
06080018132040000,644922,4.70000000000,232919,190881,423800
06079918258220000,641984,0.27500000000,460200,133800,594000
06079802337350000,616697,0.17400000000,270487,90313,360800
06110636294060000,593872,0.36000000000,0,38481,38481
06110535176080000,593596,0.16100000000,81809,32550,114359
06079906314210000,641636,0.16100000000,152850,97650,250500
06079906411220000,643042,0.24400000000,224747,124040,348787
06101108305010000,598116,20.00100000000,0,8550,8550
06101112401600000,598166,20.00000000000,0,6896,6896
06101010101030000,595797,204.41700000000,63312,54058,117370
06101008301010000,596202,60.00000000000,0,5270,5270
06101311101080000,598503,26.55700000000,0,9112,9112
06090301307010000,600243,0.37200000000,94027,110673,204700
06079812451240000,638226,0.06200000000,147075,66525,213600
06079812447210000,639234,0.14600000000,235942,92958,328900
06090302162130000,601756,0.16100000000,0,51856,51856
06090304114030000,604384,0.46000000000,321810,83990,405800
06079823203340000,1529476,0.22000000000,0,0,0
06079823203160000,619572,0.18000000000,0,125598,125598
06079823203180000,619573,0.16800000000,0,130449,130449
06079823203200000,619574,0.15800000000,0,130210,130210
06090301134060000,599572,0.17300000000,157871,67529,225400
06079812422040000,639168,0.14300000000,205072,92228,297300
06079812323010000,638879,0.16900000000,188703,100397,289100
06090430112430000,606259,16.10000000000,0,6017,6017
06090429112400000,606896,1.00000000000,285100,88700,373800
06079919430010000,644436,1.41000000000,428127,118073,546200
06008524304030000,630660,0.31000000000,91,44146,44237
06008524311010000,631110,0.42800000000,91,45820,45911
06079932403050000,622098,1.97000000000,0,228336,228336
06080035401650000,623481,10.20100000000,0,590,590
06079802328270000,615292,0.17200000000,154060,89640,243700
,0,0.00000000000,0,0,0
06090424301140000,606631,0.24300000000,0,79333,79333
06090420327130000,607077,0.49600000000,198959,85641,284600
06090520491520000,637265,3.59900000000,389484,166516,556000
06090420323130000,606371,0.46600000000,161241,85459,246700
06079812136110000,639828,0.18300000000,160231,104569,264800
06079810168210000,613562,0.30400000000,173558,129842,303400
06079711116010000,611764,0.21200000000,168240,78960,247200
06079711116030000,611763,0.17300000000,199245,69155,268400
06079907239280000,643211,0.21100000000,434300,113411,547711
06079810217030000,619023,0.23100000000,496633,107767,604400
06079802407400000,615617,0.64500000000,626400,406196,1032596
06079802321010000,615585,0.18800000000,157653,94547,252200
06079801362475001,617505,0.09100000000,183429,60771,244200
06079802340370000,617736,0.13800000000,0,79194,79194
06079812317020000,612803,0.10800000000,132898,81202,214100
06079812317010000,638324,0.11700000000,324587,83913,408500
06090507302150000,608667,5.00100000000,344958,197542,542500
06090312412320000,604698,0.04400000000,0,39508,39508
06090409401030000,605873,21.69000000000,529070,110196,639266
06101035463010000,597543,0.21500000000,178176,76624,254800
06101134317010000,597813,11.08300000000,0,842,842
06101035467230000,597541,0.21400000000,190609,76291,266900
06101134317020000,597812,11.06300000000,0,840,840
06101035467170000,597538,0.20100000000,184513,73587,258100
06101035467150000,597537,0.19900000000,217925,73075,291000
06101035467010000,596229,0.20700000000,203825,74775,278600
06101035467090000,597534,0.19800000000,145814,72986,218800
06090304108250000,604320,0.46100000000,263593,84007,347600
06090304108270000,604321,0.46100000000,303993,84007,388000
06090429284070000,606532,0.51900000000,237120,85780,322900
06090429275070000,607857,0.46000000000,0,181949,181949
06090413108160000,606028,1.00200000000,533556,109044,642600
06090617102080000,637652,13.60000000000,273813,387838,661651
06090314204120000,600637,4.83100000000,12975,156112,169087
06090314101140000,600925,5.05700000000,23312,159841,183153
06090617102180000,609391,2.24900000000,0,136640,136640
06090414102060000,636726,1.33600000000,229652,117248,346900
06090314204110000,601340,4.83900000000,215356,156244,371600
06090414402050000,604780,12.98400000000,54693,374206,428899
06090314101160000,600652,9.54000000000,178121,233810,411931
06090414401190000,604773,5.00100000000,0,197542,197542
06090314103050000,602216,3.33100000000,20090,131362,151452
06090314202020000,600862,4.84800000000,183908,156392,340300
06090314103080000,602506,1.50000000000,103823,101150,204973
,0,0.00000000000,0,0,0
06090413225290000,606716,0.90000000000,458831,109769,568600
06090416301100000,605162,18.94000000000,0,1095,1095
06090314202170000,600901,5.00000000000,0,891,891
06090518101340000,608729,4.00000000000,0,175390,175390
06090518201120000,608621,5.59000000000,383623,210577,594200
06090413208026500,636179,9.28700000000,0,292391,292391
06090518201040000,637348,5.00000000000,296880,197520,494400
06090413208410000,606729,1.10300000000,300639,114261,414900
06090413208390000,606728,1.14800000000,464743,115257,580000
06090413208430000,606730,0.94400000000,439357,110743,550100
06090413208450000,606731,1.06300000000,399524,113376,512900
06090316204250000,603123,20.24800000000,658898,94012,752910
06090414204170000,606270,1.01700000000,0,572,572
06090303412070000,602847,0.22800000000,114292,80162,194454
06090303412050000,602846,0.22800000000,96525,80162,176687
06090402320010000,605875,10.08000000000,597162,309940,907102
06090303428210000,603677,0.14300000000,176640,78760,255400
06090415302040000,605521,1.96000000000,0,130245,130245
06090435213010000,607478,0.27400000000,0,120805,120805
06101025212120000,596522,10.01000000000,78781,241565,320346
06101025201010000,596178,20.02000000000,116761,94000,210761
06101025212010000,596179,10.01000000000,45202,241565,286767
06101034304310000,597094,0.55000000000,300025,85475,385500
06101034303010000,597075,0.52000000000,251820,84980,336800
06101034303030000,597074,0.50000000000,187950,84650,272600
06101034303050000,597073,0.50000000000,215450,84650,300100
06101034303070000,597072,0.50000000000,245650,84650,330300
06101034303090000,597071,0.54000000000,240190,85310,325500
06079802344010000,615960,0.18900000000,181534,94666,276200
06079802343010000,615961,0.17600000000,153524,90776,244300
06079802343876500,609217,0.99700000000,0,2171,2171
06079804322207000,1442411,0.00000000000,0,218243,218243
06042736103290000,626111,0.27500000000,255140,137260,392400
06042833102180000,627549,2.64300000000,156867,389237,546104
06042831101180000,627482,1.59000000000,0,361206,361206
06042736302010000,626521,0.27500000000,198240,137260,335500
06042736103080000,626350,0.27500000000,442240,137260,579500
06042735401360000,626603,1.04000000000,269666,399534,669200
06042735401030000,626125,1.09000000000,447666,403934,851600
06079811139030000,638475,0.54100000000,0,577273,577273
06079907204190000,643147,0.14500000000,633210,450966,1084176
06079810203090000,616207,0.17200000000,227580,100020,327600
06079824414060000,613834,0.23300000000,309647,108153,417800
06079824414040000,613833,0.21800000000,328184,103716,431900
06079824414020000,613832,0.26200000000,394272,117028,511300
06079824413040000,613818,0.20200000000,232870,98830,331700
06079823204090000,619584,0.25800000000,0,115994,115994
06079835415110000,615732,1.34800000000,294788,90812,385600
06070002301010000,625472,38.00000000000,0,13272,13272
06069905301070000,625372,11.20200000000,265486,334770,600256
06069905301050000,625378,11.50700000000,735539,341520,1077059
06111034101160000,594684,100.00000000000,47548,23809,71357
06069702408040000,623895,2.20000000000,147360,119840,267200
06079712330157000,632182,1.13600000000,1166000,248224,1414224
06090631460010000,609405,53.30600000000,1214403,119270,1333673
06090435307195002,608049,0.05100000000,174811,50089,224900
06101035443310000,596643,0.17200000000,164594,67206,231800
06101035443330000,596642,0.17200000000,166494,67206,233700
06101033301550000,596077,5.00000000000,284220,158900,443120
06101034406030000,597237,1.13000000000,0,197372,197372
06101033301530000,596211,8.26000000000,0,212690,212690
06101035447170000,596754,0.20600000000,149980,74720,224700
06101035447110000,596749,0.20200000000,128719,73781,202500
06101135403210000,598028,1.03000000000,106564,109664,216228
06101135403250000,598032,2.18900000000,8203,135313,143516
06101035446165002,596888,0.11800000000,97338,58762,156100
06101133302260000,598168,3.21300000000,68380,157974,226354
06101035443170000,596667,0.23400000000,153781,80719,234500
06101035443150000,596666,0.19300000000,126882,71818,198700
06100532401200000,595048,80.00000000000,0,4623,4623
06101035441250000,596672,0.19500000000,156625,72275,228900
06101035441270000,596671,0.19500000000,152425,72275,224700
06101035441290000,596670,0.19500000000,133625,72275,205900
06101035441310000,596669,0.19500000000,139725,72275,212000
06079814206300000,1428007,0.42400000000,2103300,368566,2471866
06110525104060000,593332,3.00000000000,0,66840,66840
06110525201500000,593295,25.20800000000,0,1457,1457
06110928101200000,594418,20.17900000000,0,1166,1166
06110525109010000,593732,43.00000000000,0,2485,2485
06079811422310000,612018,0.18200000000,532,92897,93429
06090435214110000,607493,0.26800000000,0,119074,119074
06090303303110000,602922,0.17400000000,125629,79271,204900
06090303305325002,602745,0.10800000000,134510,56390,190900
06079833202010000,1442874,27.37000000000,0,3073,3073
06090522101010000,609123,640.00000000000,0,185714,185714
06079812307200000,639523,0.18200000000,183168,104432,287600
06079812406100000,640276,0.16100000000,198850,97650,296500
06090410303350000,605209,2.32500000000,259878,138322,398200
06090508101010000,608600,3.13800000000,260000,1889,261889
06090421318180000,605715,0.48100000000,160885,97515,258400
06079801301210000,639029,0.29000000000,0,125678,125678
06080001301020000,623170,10.19400000000,316519,172481,489000
06079802369330000,617638,0.16100000000,217417,86183,303600
06079802344250000,615948,0.17700000000,160123,91077,251200
06079802368330000,617639,0.16100000000,292517,86183,378700
06079810140060000,615812,0.18700000000,217207,94193,311400
06079810169130000,613715,0.31600000000,196572,133628,330200
06079907137230000,642463,0.29500000000,143954,139946,283900
06079907233580000,641267,0.21200000000,139655,113845,253500
06079811282300000,614479,0.15400000000,201818,84282,286100
06079810219130000,619005,0.16500000000,0,87431,87431
06079810219110000,619004,0.21800000000,0,103666,103666
06079907233070000,643194,0.22700000000,218383,118617,337000
06079810141060000,612529,0.21500000000,165456,102644,268100
06079810221140000,1531173,0.12100000000,0,0,0
06079810141110000,612518,0.21500000000,148956,102644,251600
06079907139340000,643640,0.16800000000,169883,99819,269702
06079907138070000,641301,0.09900000000,132900,175250,308150
06079810142060000,612513,0.20500000000,134036,99664,233700
06090420326170000,607064,0.49700000000,174553,85647,260200
06079804407150000,618992,0.16200000000,172333,86667,259000
06042734460950000,627087,0.75600000000,1077995,339005,1417000
06079714119090000,610389,0.11000000000,131148,33652,164800
06079714120127000,646975,0.77100000000,1192500,201580,1394080
06079907228090000,642708,0.14100000000,428395,91505,519900
06079810212390000,618669,0.11500000000,173824,72176,246000
06079802427430000,615058,0.15800000000,156197,85203,241400
06079906414110000,642230,0.26400000000,40500,116551,157051
06079801308180000,639772,0.22400000000,0,97500,97500
06079802427410000,615057,0.12200000000,153619,74281,227900
,0,0.00000000000,0,0,0
,0,0.00000000000,0,0,0
06033801203197000,1427968,0.82800000000,2218000,703996,2921996
06079811402070900,614624,0.66900000000,0,181906,181906
06079907311010000,642236,0.28900000000,639062,138138,777200
06079812315010000,643172,0.17600000000,223034,102566,325600
06079812315170000,642585,0.17400000000,214501,101699,316200
06079713101430000,609989,1.36000000000,74040,276736,350776
06079813134080000,638284,0.17400000000,209101,101699,310800
06079713201100000,611134,50.00000000000,0,2890,2890
06080013101290000,623121,12.19400000000,251299,189401,440700
06079918230010000,641505,0.41000000000,473503,176197,649700
06079713101010000,1481952,7.80300000000,0,259550,259550
06079714180600000,609929,2.92000000000,369900,813604,1183504
06079813160210000,639433,0.16300000000,186755,98445,285200
06079813160190000,639434,0.18100000000,233843,104157,338000
06079713253090000,609998,1.18000000000,0,253768,253768
06079723426250000,610958,0.28100000000,285967,111233,397200
06079919321070000,616843,0.25200000000,385378,111622,497000
06079930150130000,644659,0.57500000000,209530,184770,394300
06079906120150000,644156,2.64000000000,133545,98655,232200
06079802205110000,618194,0.11500000000,209956,72244,282200
06079906106100000,642207,0.46500000000,143800,224391,368191
06079802223090000,619969,0.14000000000,171260,79940,251200
06100903304350000,1436233,0.20800000000,0,50295,50295
06069828181010000,624979,2.00000000000,103230,138170,241400
06070030101010000,1498899,627.04000000000,0,120862,120862
06069828148010000,624973,30.92800000000,0,11994,11994
06069826101010000,625277,640.00000000000,0,170175,170175
06033804403130000,628852,1.10000000000,2412055,582103,2994158
06033804403100000,628853,1.03000000000,0,580765,580765
06033804402400000,628863,1.25000000000,0,584971,584971
06033903301010000,629416,160.00000000000,0,44540,44540
06033802138050000,628140,0.58000000000,0,410569,410569
06033804401400000,628882,1.16000000000,0,583250,583250
06079816106180000,620078,0.19400000000,295263,96537,391800
06079816102010007,618137,6.53700000000,0,2033134,2033134
06006120402250000,631664,0.03000000000,154712,40088,194800
06006123431050000,631625,0.25900000000,0,43285,43285
06079726102230000,610991,0.28000000000,219582,111218,330800
06079725205030000,611082,0.29800000000,245700,111500,357200
06079930222400000,622507,0.36000000000,334349,147051,481400
06100912201010000,636314,70.70000000000,0,4086,4086
06100910135050000,646284,0.24100000000,110226,82474,192700
06079823209250000,619643,0.15500000000,210440,84660,295100
06079823209020000,619620,0.24100000000,283425,110975,394400
06079823205040000,619595,0.25600000000,0,115391,115391
06079824410230000,614551,0.31500000000,369510,133490,503000
06079825118490000,615014,0.31800000000,372781,134319,507100
06079930101030000,644137,1.65000000000,591065,218235,809300
06079930209170000,622389,0.37700000000,491094,152306,643400
06079930107030000,644131,1.38000000000,192371,209829,402200
06080026101090000,623367,10.61800000000,496432,176068,672500
06079812435090000,638876,0.21100000000,434758,113542,548300
06090620490020000,609321,10.96000000000,392698,109576,502274
06079802342370000,617583,0.18000000000,236301,92099,328400
06090417301100000,604990,1.32600000000,196186,116214,312400
06090316401050000,600956,2.50000000000,154750,117650,272400
06090313401100000,601336,1.70000000000,126450,104450,230900
06079907132140000,642179,0.14900000000,154846,93854,248700
06079811214105001,614823,0.10200000000,115412,63588,179000
06079811218575004,614847,0.10200000000,130612,63588,194200
06079810207136500,617738,0.84000000000,0,1830,1830
06079711112010000,611598,0.20800000000,175536,79064,254600
06079811140030000,640727,0.28700000000,158905,124795,283700
06079810220050000,618719,0.11500000000,203136,86464,289600
06079812113330000,638115,0.18000000000,123461,217291,340752
06090303432030000,603613,0.11400000000,156019,78281,234300
06090303308170000,601289,0.23700000000,221289,80311,301600
06090303432010000,603612,0.13900000000,152006,78694,230700
06079810111335001,613593,0.06700000000,147644,54456,202100
06079812335180000,638925,0.12600000000,172695,86805,259500
06079812428050000,638679,0.12600000000,227795,86805,314600
06079907458030000,622822,0.53700000000,0,387768,387768
06079812433060000,640335,0.16100000000,189450,97650,287100
06079810421050000,612347,0.34700000000,253209,143091,396300
06079918248140000,641348,0.15500000000,368757,95843,464600
06079813160230000,639690,0.16300000000,180955,98445,279400
06079817101200000,617128,4.37200000000,1166300,764268,1930568
06079716101150000,610610,20.67400000000,337367,94037,431404
06079714130010000,611545,1.70000000000,0,320735,320735
06080016101010000,623467,640.00000000000,0,155251,155251
06080015201400000,623395,41.61900000000,0,9555,9555
06079713259090000,609897,1.03000000000,206136,109664,315800
06042734460130000,627026,0.95200000000,0,344222,344222
06042735409020000,626368,0.27500000000,340240,137260,477500
06090301207010000,599679,0.21500000000,108800,76500,185300
06090303216800000,602590,4.07800000000,0,143734,143734
06090403103300000,608321,1.75600000000,0,125862,125862
06090402110010000,605962,10.05900000000,671220,309476,980696
06090402201040000,605002,5.00000000000,477680,197520,675200
06090402201050000,604979,5.00000000000,217680,197520,415200
06090301206100000,600592,0.24100000000,165885,82215,248100
06090301201105002,601604,0.05000000000,121250,42550,163800
06090312108190000,604030,0.12000000000,174492,56008,230500
06090312108730000,604058,0.12000000000,146792,56008,202800
06090312107230000,603994,0.16000000000,0,64666,64666
06090410302190000,637063,2.40000000000,202318,139982,342300
06090312108170000,604029,0.12000000000,174492,56008,230500
06090312108750000,604059,0.12000000000,173292,56008,229300
06090312108150000,604028,0.12000000000,184592,56008,240600
06090312107250000,603995,0.08000000000,0,47345,47345
06090312108770000,604060,0.12000000000,150192,56008,206200
06090312111010000,604516,0.29000000000,153089,92811,245900
06090312107260000,603996,0.08000000000,0,47345,47345
06090607370010000,609412,20.00000000000,0,5715,5715
06090312108130000,604027,0.12000000000,194192,56008,250200
06090301120060000,599923,0.22500000000,84964,78736,163700
06090301110150000,600420,0.18900000000,211467,71033,282500
06110610101010000,593805,455.86600000000,0,1507549,1507549
06110611201010000,593880,161.74300000000,149607,5472,155079
06110636255120000,646032,0.14300000000,103589,21315,124904
06110636255100000,646908,0.14300000000,49510,32690,82200
06111011401010000,594710,20.00000000000,0,1156,1156
06110617101010000,593896,259.24000000000,0,18641,18641
06110616202010000,593843,3.80000000000,0,81216,81216
06110616202030000,593917,33.87000000000,0,1957,1957
,0,0.00000000000,0,0,0
06090413220130000,606648,1.03000000000,0,112646,112646
06090436422500000,606996,0.43600000000,0,102986,102986
06090436422480000,606995,0.43600000000,0,102986,102986
06090436422440000,606994,1.15800000000,0,236771,236771
06079802369050000,617680,0.16100000000,280896,86204,367100
